ID,longitude,latitude,valence,arousal,emo_dis
29539255848,11.469813,48.115055,0,0,0.0
29539255678,11.479705,48.118144,0,0,0.0
25585383448,11.479225,48.116561,0,0,0.0
26148361589,11.477777,48.106111,0,0,0.0
37128694964,11.479225,48.116561,0,0,0.0
43861720544,11.47733,48.140955,0,0,0.0
42770307340,11.47733,48.140955,0,0,0.0
42770302670,11.47733,48.140955,0,0,0.0
42770300670,11.47733,48.140955,0,0,0.0
43670299535,11.47733,48.140955,0,0,0.0
42770294610,11.47733,48.140955,0,0,0.0
44530294622,11.47733,48.140955,0,0,0.0
30709801748,11.47733,48.140955,0,0,0.0
30709798398,11.47733,48.140955,0,0,0.0
43670288735,11.47733,48.140955,0,0,0.0
30709794698,11.47733,48.140955,0,0,0.0
43670286155,11.47733,48.140955,0,0,0.0
44530281942,11.47733,48.140955,0,0,0.0
44530279312,11.47733,48.140955,0,0,0.0
43670281665,11.47733,48.140955,0,0,0.0
29641720277,11.47733,48.140955,0,0,0.0
44580094961,11.47733,48.140955,0,0,0.0
44580092531,11.47733,48.140955,0,0,0.0
43670270435,11.47733,48.140955,0,0,0.0
43670267815,11.47733,48.140955,0,0,0.0
44580084971,11.47733,48.140955,0,0,0.0
44580080461,11.47733,48.140955,0,0,0.0
29641705317,11.47733,48.140955,0,0,0.0
44580077561,11.47733,48.140955,0,0,0.0
29641701957,11.47733,48.140955,0,0,0.0
44530257272,11.47733,48.140955,0,0,0.0
29641697927,11.47733,48.140955,0,0,0.0
44580070911,11.47733,48.140955,0,0,0.0
29641694587,11.47733,48.140955,0,0,0.0
29641693257,11.47733,48.140955,0,0,0.0
30709758998,11.47733,48.140955,0,0,0.0
43670242755,11.47733,48.140955,0,0,0.0
30709756628,11.47733,48.140955,0,0,0.0
29641684907,11.47733,48.140955,0,0,0.0
30709754648,11.47733,48.140955,0,0,0.0
30709751178,11.47733,48.140955,0,0,0.0
43861642384,11.47733,48.140955,0,0,0.0
29641677327,11.47733,48.140955,0,0,0.0
29641675737,11.47733,48.140955,0,0,0.0
29641674337,11.47733,48.140955,0,0,0.0
30709744108,11.47733,48.140955,0,0,0.0
29641671777,11.47733,48.140955,0,0,0.0
42770239530,11.47733,48.140955,0,0,0.0
43861627254,11.47733,48.140955,0,0,0.0
29641666017,11.47733,48.140955,0,0,0.0
44530226662,11.47733,48.140955,0,0,0.0
43670219765,11.47733,48.140955,0,0,0.0
44530225072,11.47733,48.140955,0,0,0.0
43670216125,11.47733,48.140955,0,0,0.0
42770229120,11.47733,48.140955,0,0,0.0
30709723628,11.47733,48.140955,0,0,0.0
30709721038,11.47733,48.140955,0,0,0.0
44530221112,11.47733,48.140955,0,0,0.0
44530220112,11.47733,48.140955,0,0,0.0
44580039221,11.47733,48.140955,0,0,0.0
43861608844,11.47733,48.140955,0,0,0.0
44530217242,11.47733,48.140955,0,0,0.0
44530215432,11.47733,48.140955,0,0,0.0
44530213082,11.47733,48.140955,0,0,0.0
44530211902,11.47733,48.140955,0,0,0.0
44530210592,11.47733,48.140955,0,0,0.0
44530209462,11.47733,48.140955,0,0,0.0
44530208252,11.47733,48.140955,0,0,0.0
44530207022,11.47733,48.140955,0,0,0.0
44530203652,11.47733,48.140955,0,0,0.0
44530201402,11.47733,48.140955,0,0,0.0
42770199070,11.47733,48.140955,0,0,0.0
29641600317,11.47733,48.140955,0,0,0.0
42770195300,11.47733,48.140955,0,0,0.0
42770194280,11.47733,48.140955,0,0,0.0
42770192960,11.47733,48.140955,0,0,0.0
29641587147,11.47733,48.140955,0,0,0.0
29641582257,11.47733,48.140955,0,0,0.0
30709678228,11.47733,48.140955,0,0,0.0
29641577987,11.47733,48.140955,0,0,0.0
29641575917,11.47733,48.140955,0,0,0.0
42770183380,11.47733,48.140955,0,0,0.0
42770181780,11.47733,48.140955,0,0,0.0
42770180150,11.47733,48.140955,0,0,0.0
43670175005,11.47733,48.140955,0,0,0.0
43670173555,11.47733,48.140955,0,0,0.0
43670170825,11.47733,48.140955,0,0,0.0
43670169485,11.47733,48.140955,0,0,0.0
43670166785,11.47733,48.140955,0,0,0.0
43670163895,11.47733,48.140955,0,0,0.0
44579984291,11.47733,48.140955,0,0,0.0
43670161145,11.47733,48.140955,0,0,0.0
44530174382,11.47733,48.140955,0,0,0.0
44530171922,11.47733,48.140955,0,0,0.0
44579977171,11.47733,48.140955,0,0,0.0
43861551174,11.47733,48.140955,0,0,0.0
43861548934,11.47733,48.140955,0,0,0.0
42770162860,11.47733,48.140955,0,0,0.0
44530156282,11.47733,48.140955,0,0,0.0
29641534277,11.47733,48.140955,0,0,0.0
44530151082,11.47733,48.140955,0,0,0.0
42770155390,11.47733,48.140955,0,0,0.0
44530149122,11.47733,48.140955,0,0,0.0
42770152060,11.47733,48.140955,0,0,0.0
42770150860,11.47733,48.140955,0,0,0.0
44530144802,11.47733,48.140955,0,0,0.0
42770148610,11.47733,48.140955,0,0,0.0
44530142462,11.47733,48.140955,0,0,0.0
42770146120,11.47733,48.140955,0,0,0.0
44530139102,11.47733,48.140955,0,0,0.0
43861519764,11.47733,48.140955,0,0,0.0
44579951651,11.47733,48.140955,0,0,0.0
44579950101,11.47733,48.140955,0,0,0.0
30709605108,11.47733,48.140955,0,0,0.0
44579947231,11.47733,48.140955,0,0,0.0
30709600018,11.47733,48.140955,0,0,0.0
44579945171,11.47733,48.140955,0,0,0.0
30709594728,11.47733,48.140955,0,0,0.0
29641501097,11.47733,48.140955,0,0,0.0
30709582248,11.47733,48.140955,0,0,0.0
30709578898,11.47733,48.140955,0,0,0.0
30709576688,11.47733,48.140955,0,0,0.0
44579934541,11.47733,48.140955,0,0,0.0
43861488424,11.47733,48.140955,0,0,0.0
43670099365,11.47733,48.140955,0,0,0.0
43861483374,11.47733,48.140955,0,0,0.0
44579933011,11.47733,48.140955,0,0,0.0
43775135404,11.454444,48.143333,0,0,0.0
44385914082,11.454166,48.143333,0,0,0.0
42556728190,11.461586,48.140495,0,0,0.0
30115076188,11.479222,48.12893,0,0,0.0
43983532791,11.479219,48.128916,0,0,0.0
42174470060,11.479183,48.129127,0,0,0.0
43077381785,11.479205,48.128916,0,0,0.0
43265010964,11.479269,48.128905,0,0,0.0
43264999434,11.479261,48.128894,0,0,0.0
42958934125,11.452211,48.135988,0,0,0.0
28926379487,11.452372,48.135891,0,0,0.0
42958932525,11.452352,48.135833,0,0,0.0
43862811161,11.452347,48.135869,0,0,0.0
41973967650,11.469147,48.128703,0,0,0.0
41694028600,11.451822,48.135708,0,0,0.0
41178359760,11.452258,48.135733,0,0,0.0
42542407622,11.452191,48.135997,0,0,0.0
42542408462,11.452111,48.136019,0,0,0.0
42542407942,11.452177,48.136013,0,0,0.0
40786013060,11.452055,48.135986,0,0,0.0
27640034937,11.452152,48.136002,0,0,0.0
27514057557,11.452177,48.1357,0,0,0.0
27204515257,11.475972,48.137588,0,0,0.0
40780074795,11.459166,48.168333,0,0,0.0
40125707730,11.468538,48.144016,6.387222222222222,4.39,7.750400487461882
28061714988,11.468552,48.144372,6.387222222222222,4.39,7.750400487461882
28061681518,11.468505,48.144433,6.387222222222222,4.39,7.750400487461882
40125646660,11.468525,48.144433,6.387222222222222,4.39,7.750400487461882
39195787930,11.452002,48.135977,0,0,0.0
40962707612,11.452194,48.135772,0,0,0.0
38680991940,11.452077,48.135525,0,0,0.0
25523334587,11.449033,48.132705,0,0,0.0
40350523982,11.448794,48.132269,0,0,0.0
40350523692,11.448286,48.132002,0,0,0.0
39498426615,11.4482,48.131877,0,0,0.0
40333478091,11.452016,48.135688,0,0,0.0
39100674764,11.452208,48.135855,0,0,0.0
39173413292,11.45225,48.135861,0,0,0.0
38654498002,11.452222,48.135758,0,0,0.0
26877519049,11.452177,48.135813,0,0,0.0
38621377842,11.452027,48.135952,0,0,0.0
37565036665,11.452255,48.13575,0,0,0.0
37377762894,11.451847,48.135738,0,0,0.0
37874775886,11.468888,48.134722,0,0,0.0
37621839791,11.452205,48.135913,0,0,0.0
